Sample	Gene	Ratio	Heterozygosis	Order
183810061	KIR2DS1	0.684400	heterozygosis: unknown	18
210800044	KIR2DS4	0.000000	heterozygosis: unknown	19
210800044	KIR2DS1	0.790808	heterozygosis: unknown	19
210800079	KIR2DS4	0.000000	heterozygosis: unknown	20
210800079	KIR2DS1	0.909179	heterozygosis: unknown	20
210800117	KIR2DS4	0.000000	heterozygosis: unknown	21
210800117	KIR2DS1	0.787324	heterozygosis: unknown	21
210800130	KIR2DS4	0.000000	heterozygosis: unknown	22
210800130	KIR2DS1	0.991643	heterozygosis: unknown	22
238218081	KIR2DS4	0.000000	heterozygosis: unknown	23
238218081	KIR2DS1	0.972565	heterozygosis: unknown	23
262805052	KIR2DS4	0.000000	heterozygosis: unknown	24
262805052	KIR2DS1	0.781292	heterozygosis: unknown	24
265812072	KIR2DS4	0.000000	heterozygosis: unknown	25
265812072	KIR2DS1	0.901112	heterozygosis: unknown	25
273106111	KIR2DS4	0.000000	heterozygosis: unknown	26
273106111	KIR2DS1	0.986351	heterozygosis: unknown	26
304100101	KIR2DS4	0.000000	heterozygosis: unknown	27
304100101	KIR2DS1	0.922971	heterozygosis: unknown	27
306300031	KIR2DS4	0.000000	heterozygosis: unknown	28
306300031	KIR2DS1	0.849640	heterozygosis: unknown	28
316300122	KIR2DS4	0.000000	heterozygosis: unknown	29
316300122	KIR2DS1	0.919618	heterozygosis: unknown	29
33838042	KIR2DS4	0.000000	heterozygosis: unknown	30
33838042	KIR2DS1	0.693828	heterozygosis: unknown	30
351944071	KIR2DS4	0.000000	heterozygosis: unknown	31
351944071	KIR2DS1	0.313694	heterozygosis: unknown	31
360106052	KIR2DS4	0.000000	heterozygosis: unknown	32
360106052	KIR2DS1	0.780339	heterozygosis: unknown	32
401217031	KIR2DS4	0.000000	heterozygosis: unknown	33
401217031	KIR2DS1	0.895793	heterozygosis: unknown	33
441206011	KIR2DS4	0.000000	heterozygosis: unknown	34
441206011	KIR2DS1	0.746786	heterozygosis: unknown	34
449720041	KIR2DS4	0.000000	heterozygosis: unknown	35
449720041	KIR2DS1	0.738902	heterozygosis: unknown	35
474730041	KIR2DS4	0.000000	heterozygosis: unknown	36
474730041	KIR2DS1	0.969251	heterozygosis: unknown	36
504900367	KIR2DS4	0.000000	heterozygosis: unknown	37
504900367	KIR2DS1	1.024493	heterozygosis: unknown	37
509607121	KIR2DS4	0.000000	heterozygosis: unknown	38
509607121	KIR2DS1	0.880709	heterozygosis: unknown	38
52103052	KIR2DS4	0.000000	heterozygosis: unknown	39
52103052	KIR2DS1	0.889006	heterozygosis: unknown	39
528900061	KIR2DS4	0.000000	heterozygosis: unknown	40
528900061	KIR2DS1	0.760884	heterozygosis: unknown	40
56911052	KIR2DS4	0.000000	heterozygosis: unknown	41
56911052	KIR2DS1	1.040092	heterozygosis: unknown	41
597200217	KIR2DS4	0.000000	heterozygosis: unknown	42
597200217	KIR2DS1	0.899927	heterozygosis: unknown	42
599208021	KIR2DS4	0.000000	heterozygosis: unknown	43
599208021	KIR2DS1	1.015379	heterozygosis: unknown	43
610503102	KIR2DS4	0.000000	heterozygosis: unknown	44
610503102	KIR2DS1	0.911438	heterozygosis: unknown	44
624500287	KIR2DS4	0.000000	heterozygosis: unknown	45
624500287	KIR2DS1	0.834593	heterozygosis: unknown	45
627513061	KIR2DS4	0.000000	heterozygosis: unknown	46
627513061	KIR2DS1	0.923799	heterozygosis: unknown	46
640417051	KIR2DS4	0.000000	heterozygosis: unknown	47
640417051	KIR2DS1	0.896384	heterozygosis: unknown	47
642705082	KIR2DS4	0.000000	heterozygosis: unknown	48
642705082	KIR2DS1	1.052946	heterozygosis: unknown	48
646405061	KIR2DS4	0.000000	heterozygosis: unknown	49
646405061	KIR2DS1	0.907633	heterozygosis: unknown	49
80418051	KIR2DS4	0.000000	heterozygosis: unknown	50
80418051	KIR2DS1	0.822033	heterozygosis: unknown	50
819800030	KIR2DS4	0.000000	heterozygosis: unknown	51
819800030	KIR2DS1	0.958059	heterozygosis: unknown	51
874000021	KIR2DS4	0.000000	heterozygosis: unknown	52
874000021	KIR2DS1	0.918953	heterozygosis: unknown	52
1211205401	KIR2DS4	0.342668	heterozygosis: unknown	53
1211205401	KIR2DS1	0.478553	heterozygosis: unknown	53
1035816701	KIR2DS4	0.351557	heterozygosis: unknown	54
1035816701	KIR2DS1	0.334639	heterozygosis: unknown	54
467000378	KIR2DS4	0.352217	heterozygosis: unknown	55
467000378	KIR2DS1	0.000000	heterozygosis: unknown	55
210800125	KIR2DS4	0.354530	heterozygosis: unknown	56
210800125	KIR2DS1	0.354710	heterozygosis: unknown	56
393400101	KIR2DS4	0.356173	heterozygosis: unknown	57
393400101	KIR2DS1	0.397801	heterozygosis: unknown	57
1206552501	KIR2DS4	0.360936	heterozygosis: unknown	58
1206552501	KIR2DS1	0.401243	heterozygosis: unknown	58
645401031	KIR2DS4	0.370522	heterozygosis: unknown	59
645401031	KIR2DS1	0.328236	heterozygosis: unknown	59
220211091	KIR2DS4	0.370796	heterozygosis: unknown	60
220211091	KIR2DS1	0.443549	heterozygosis: unknown	60
297100011	KIR2DS4	0.373488	heterozygosis: unknown	61
297100011	KIR2DS1	0.495812	heterozygosis: unknown	61
849106091	KIR2DS4	0.377216	heterozygosis: unknown	62
849106091	KIR2DS1	0.523212	heterozygosis: unknown	62
1262524101	KIR2DS4	0.377369	heterozygosis: unknown	63
1262524101	KIR2DS1	0.438545	heterozygosis: unknown	63
492910021	KIR2DS4	0.378551	heterozygosis: unknown	64
492910021	KIR2DS1	0.529803	heterozygosis: unknown	64
210800111	KIR2DS4	0.378720	heterozygosis: unknown	65
210800111	KIR2DS1	0.363968	heterozygosis: unknown	65
204327071	KIR2DS4	0.379316	heterozygosis: unknown	66
204327071	KIR2DS1	0.520032	heterozygosis: unknown	66
248200128	KIR2DS4	0.384433	heterozygosis: unknown	67
248200128	KIR2DS1	0.457196	heterozygosis: unknown	67
168921021	KIR2DS4	0.384438	heterozygosis: unknown	68
168921021	KIR2DS1	0.000000	heterozygosis: unknown	68
1012617701	KIR2DS4	0.386438	heterozygosis: unknown	69
1012617701	KIR2DS1	0.461806	heterozygosis: unknown	69
1329603702	KIR2DS4	0.386781	heterozygosis: unknown	70
1329603702	KIR2DS1	0.553122	heterozygosis: unknown	70
221409101	KIR2DS4	0.387420	heterozygosis: unknown	71
221409101	KIR2DS1	0.380560	heterozygosis: unknown	71
210800011	KIR2DS4	0.397029	heterozygosis: unknown	72
210800011	KIR2DS1	0.411881	heterozygosis: unknown	72
568112011	KIR2DS4	0.397993	heterozygosis: unknown	73
568112011	KIR2DS1	0.552382	heterozygosis: unknown	73
1072310801	KIR2DS4	0.399261	heterozygosis: unknown	74
1072310801	KIR2DS1	0.422347	heterozygosis: unknown	74
12813033	KIR2DS4	0.401277	heterozygosis: unknown	75
12813033	KIR2DS1	0.372976	heterozygosis: unknown	75
42140012	KIR2DS4	0.401468	heterozygosis: unknown	76
42140012	KIR2DS1	0.374583	heterozygosis: unknown	76
1233501301	KIR2DS4	0.401831	heterozygosis: unknown	77
1233501301	KIR2DS1	0.354384	heterozygosis: unknown	77
1161560701	KIR2DS4	0.403631	heterozygosis: unknown	78
1161560701	KIR2DS1	0.348268	heterozygosis: unknown	78
275108081	KIR2DS4	0.403939	heterozygosis: unknown	79
275108081	KIR2DS1	0.506422	heterozygosis: unknown	79
1209209301	KIR2DS4	0.404054	heterozygosis: unknown	80
1209209301	KIR2DS1	0.328184	heterozygosis: unknown	80
210800118	KIR2DS4	0.404377	heterozygosis: unknown	81
210800118	KIR2DS1	0.421537	heterozygosis: unknown	81
1048328901	KIR2DS4	0.404583	heterozygosis: unknown	82
1048328901	KIR2DS1	0.406936	heterozygosis: unknown	82
305100171	KIR2DS4	0.405137	heterozygosis: unknown	83
305100171	KIR2DS1	0.419066	heterozygosis: unknown	83
174003031	KIR2DS4	0.405918	heterozygosis: unknown	84
174003031	KIR2DS1	0.356816	heterozygosis: unknown	84
210800066	KIR2DS4	0.407145	heterozygosis: unknown	85
210800066	KIR2DS1	0.461715	heterozygosis: unknown	85
114306102	KIR2DS4	0.408516	heterozygosis: unknown	86
114306102	KIR2DS1	0.443359	heterozygosis: unknown	86
289911091	KIR2DS4	0.408614	heterozygosis: unknown	87
289911091	KIR2DS1	0.419998	heterozygosis: unknown	87
471201042	KIR2DS4	0.409040	heterozygosis: unknown	88
471201042	KIR2DS1	0.542064	heterozygosis: unknown	88
264812071	KIR2DS4	0.409949	heterozygosis: unknown	89
264812071	KIR2DS1	0.454155	heterozygosis: unknown	89
1139102501	KIR2DS4	0.410171	heterozygosis: unknown	90
1139102501	KIR2DS1	0.358009	heterozygosis: unknown	90
182806101	KIR2DS4	0.410364	heterozygosis: unknown	91
182806101	KIR2DS1	0.442966	heterozygosis: unknown	91
272106071	KIR2DS4	0.411244	heterozygosis: unknown	92
272106071	KIR2DS1	0.437320	heterozygosis: unknown	92
226505041	KIR2DS4	0.411575	heterozygosis: unknown	93
226505041	KIR2DS1	0.410678	heterozygosis: unknown	93
239601011	KIR2DS4	0.412999	heterozygosis: unknown	94
239601011	KIR2DS1	0.451513	heterozygosis: unknown	94
153206102	KIR2DS4	0.413862	heterozygosis: unknown	95
153206102	KIR2DS1	0.427732	heterozygosis: unknown	95
146509051	KIR2DS4	0.416333	heterozygosis: unknown	96
146509051	KIR2DS1	0.440680	heterozygosis: unknown	96
210800087	KIR2DS4	0.416607	heterozygosis: unknown	97
210800087	KIR2DS1	0.445257	heterozygosis: unknown	97
687912091	KIR2DS4	0.416834	heterozygosis: unknown	98
687912091	KIR2DS1	0.426311	heterozygosis: unknown	98
210800064	KIR2DS4	0.416877	heterozygosis: unknown	99
210800064	KIR2DS1	0.426438	heterozygosis: unknown	99
491905071	KIR2DS4	0.417004	heterozygosis: unknown	100
491905071	KIR2DS1	0.393483	heterozygosis: unknown	100
1187601202	KIR2DS4	0.419535	heterozygosis: unknown	101
1187601202	KIR2DS1	0.398574	heterozygosis: unknown	101
1306837101	KIR2DS4	0.419872	heterozygosis: unknown	102
1306837101	KIR2DS1	0.448226	heterozygosis: unknown	102
1052007701	KIR2DS4	0.420124	heterozygosis: unknown	103
1052007701	KIR2DS1	0.364786	heterozygosis: unknown	103
196216032	KIR2DS4	0.420177	heterozygosis: unknown	104
196216032	KIR2DS1	0.378323	heterozygosis: unknown	104
1239325901	KIR2DS4	0.420485	heterozygosis: unknown	105
1239325901	KIR2DS1	0.395506	heterozygosis: unknown	105
210800055	KIR2DS4	0.420620	heterozygosis: unknown	106
210800055	KIR2DS1	0.529108	heterozygosis: unknown	106
1014604901	KIR2DS4	0.422952	heterozygosis: unknown	107
1014604901	KIR2DS1	0.380753	heterozygosis: unknown	107
656901101	KIR2DS4	0.423035	heterozygosis: unknown	108
656901101	KIR2DS1	0.428061	heterozygosis: unknown	108
327601041	KIR2DS4	0.423236	heterozygosis: unknown	109
327601041	KIR2DS1	0.402449	heterozygosis: unknown	109
464151061	KIR2DS4	0.423414	heterozygosis: unknown	110
464151061	KIR2DS1	0.445175	heterozygosis: unknown	110
332205021	KIR2DS4	0.424520	heterozygosis: unknown	111
332205021	KIR2DS1	0.363833	heterozygosis: unknown	111
1024311301	KIR2DS4	0.424907	heterozygosis: unknown	112
1024311301	KIR2DS1	0.436821	heterozygosis: unknown	112
1330617501	KIR2DS4	0.424934	heterozygosis: unknown	113
1330617501	KIR2DS1	0.445760	heterozygosis: unknown	113
41130012	KIR2DS4	0.425321	heterozygosis: unknown	114
41130012	KIR2DS1	0.513032	heterozygosis: unknown	114
384010051	KIR2DS4	0.425457	heterozygosis: unknown	115
384010051	KIR2DS1	0.432796	heterozygosis: unknown	115
437202011	KIR2DS4	0.425794	heterozygosis: unknown	116
437202011	KIR2DS1	0.469042	heterozygosis: unknown	116
1205554501	KIR2DS4	0.426525	heterozygosis: unknown	117
1205554501	KIR2DS1	0.447724	heterozygosis: unknown	117
1298019101	KIR2DS4	0.426541	heterozygosis: unknown	118
1298019101	KIR2DS1	0.406675	heterozygosis: unknown	118
202320082	KIR2DS4	0.427227	heterozygosis: unknown	119
202320082	KIR2DS1	0.467761	heterozygosis: unknown	119
137701061	KIR2DS4	0.429205	heterozygosis: unknown	120
137701061	KIR2DS1	0.428874	heterozygosis: unknown	120
243607091	KIR2DS4	0.429544	heterozygosis: unknown	121
243607091	KIR2DS1	0.422906	heterozygosis: unknown	121
107301101	KIR2DS4	0.429647	heterozygosis: unknown	122
107301101	KIR2DS1	0.371361	heterozygosis: unknown	122
1110318701	KIR2DS4	0.430041	heterozygosis: unknown	123
1110318701	KIR2DS1	0.619920	heterozygosis: unknown	123
841108042	KIR2DS4	0.430339	heterozygosis: unknown	124
841108042	KIR2DS1	0.325750	heterozygosis: unknown	124
665921081	KIR2DS4	0.430565	heterozygosis: unknown	125
665921081	KIR2DS1	0.417055	heterozygosis: unknown	125
1303610901	KIR2DS4	0.430809	heterozygosis: unknown	126
1303610901	KIR2DS1	0.534095	heterozygosis: unknown	126
431106051	KIR2DS4	0.431892	heterozygosis: unknown	127
431106051	KIR2DS1	0.508231	heterozygosis: unknown	127
889110131	KIR2DS4	0.432072	heterozygosis: unknown	128
889110131	KIR2DS1	0.346521	heterozygosis: unknown	128
1113557401	KIR2DS4	0.432308	heterozygosis: unknown	129
1113557401	KIR2DS1	0.457903	heterozygosis: unknown	129
674703041	KIR2DS4	0.433155	heterozygosis: unknown	130
674703041	KIR2DS1	0.409207	heterozygosis: unknown	130
155224111	KIR2DS4	0.433278	heterozygosis: unknown	131
155224111	KIR2DS1	0.000000	heterozygosis: unknown	131
385823082	KIR2DS4	0.434074	heterozygosis: unknown	132
385823082	KIR2DS1	0.465117	heterozygosis: unknown	132
1284314601	KIR2DS4	0.434077	heterozygosis: unknown	133
1284314601	KIR2DS1	0.408190	heterozygosis: unknown	133
36041011	KIR2DS4	0.434437	heterozygosis: unknown	134
36041011	KIR2DS1	0.417146	heterozygosis: unknown	134
1336507301	KIR2DS4	0.434526	heterozygosis: unknown	135
1336507301	KIR2DS1	0.359516	heterozygosis: unknown	135
240601021	KIR2DS4	0.434896	heterozygosis: unknown	136
240601021	KIR2DS1	0.485785	heterozygosis: unknown	136
1054020501	KIR2DS4	0.435482	heterozygosis: unknown	137
1054020501	KIR2DS1	0.421259	heterozygosis: unknown	137
1007215301	KIR2DS4	0.436502	heterozygosis: unknown	138
1007215301	KIR2DS1	0.478933	heterozygosis: unknown	138
612206051	KIR2DS4	0.436612	heterozygosis: unknown	139
612206051	KIR2DS1	0.000000	heterozygosis: unknown	139
210800100	KIR2DS4	0.436859	heterozygosis: unknown	140
210800100	KIR2DS1	0.368708	heterozygosis: unknown	140
83425022	KIR2DS4	0.436861	heterozygosis: unknown	141
83425022	KIR2DS1	0.451776	heterozygosis: unknown	141
558809011	KIR2DS4	0.437593	heterozygosis: unknown	142
558809011	KIR2DS1	0.442634	heterozygosis: unknown	142
521601061	KIR2DS4	0.439052	heterozygosis: unknown	143
521601061	KIR2DS1	0.508697	heterozygosis: unknown	143
580000088	KIR2DS4	0.439250	heterozygosis: unknown	144
580000088	KIR2DS1	0.391741	heterozygosis: unknown	144
43140021	KIR2DS4	0.440233	heterozygosis: unknown	145
43140021	KIR2DS1	0.378468	heterozygosis: unknown	145
314300111	KIR2DS4	0.440347	heterozygosis: unknown	146
314300111	KIR2DS1	0.475065	heterozygosis: unknown	146
1099223302	KIR2DS4	0.440718	heterozygosis: unknown	147
1099223302	KIR2DS1	0.411183	heterozygosis: unknown	147
488428071	KIR2DS4	0.440921	heterozygosis: unknown	148
488428071	KIR2DS1	0.436956	heterozygosis: unknown	148
664934021	KIR2DS4	0.441143	heterozygosis: unknown	149
664934021	KIR2DS1	0.431467	heterozygosis: unknown	149
210800046	KIR2DS4	0.441297	heterozygosis: unknown	150
210800046	KIR2DS1	0.472821	heterozygosis: unknown	150
1013617501	KIR2DS4	0.441420	heterozygosis: unknown	151
1013617501	KIR2DS1	0.301617	heterozygosis: unknown	151
1166506501	KIR2DS4	0.441779	heterozygosis: unknown	152
1166506501	KIR2DS1	0.358537	heterozygosis: unknown	152
179800101	KIR2DS4	0.442778	heterozygosis: unknown	153
179800101	KIR2DS1	0.448049	heterozygosis: unknown	153
506417051	KIR2DS4	0.443294	heterozygosis: unknown	154
506417051	KIR2DS1	0.484479	heterozygosis: unknown	154
402000439	KIR2DS4	0.444568	heterozygosis: unknown	155
402000439	KIR2DS1	0.346182	heterozygosis: unknown	155
1079410601	KIR2DS4	0.445290	heterozygosis: unknown	156
1079410601	KIR2DS1	0.431072	heterozygosis: unknown	156
801213101	KIR2DS4	0.445913	heterozygosis: unknown	157
801213101	KIR2DS1	0.367288	heterozygosis: unknown	157
188711071	KIR2DS4	0.446447	heterozygosis: unknown	158
188711071	KIR2DS1	0.480722	heterozygosis: unknown	158
421218041	KIR2DS4	0.446546	heterozygosis: unknown	159
421218041	KIR2DS1	0.401400	heterozygosis: unknown	159
210800030	KIR2DS4	0.446684	heterozygosis: unknown	160
210800030	KIR2DS1	0.338065	heterozygosis: unknown	160
1040822501	KIR2DS4	0.446823	heterozygosis: unknown	161
1040822501	KIR2DS1	0.451373	heterozygosis: unknown	161
149213051	KIR2DS4	0.447093	heterozygosis: unknown	162
149213051	KIR2DS1	0.326520	heterozygosis: unknown	162
1339531301	KIR2DS4	0.447727	heterozygosis: unknown	163
1339531301	KIR2DS1	0.400642	heterozygosis: unknown	163
466000377	KIR2DS4	0.448753	heterozygosis: unknown	164
466000377	KIR2DS1	0.366734	heterozygosis: unknown	164
254911101	KIR2DS4	0.449814	heterozygosis: unknown	165
254911101	KIR2DS1	0.398819	heterozygosis: unknown	165
1341317021	KIR2DS4	0.450092	heterozygosis: unknown	166
1341317021	KIR2DS1	0.458843	heterozygosis: unknown	166
1092662101	KIR2DS4	0.450649	heterozygosis: unknown	167
1092662101	KIR2DS1	0.406496	heterozygosis: unknown	167
1328603701	KIR2DS4	0.450773	heterozygosis: unknown	168
1328603701	KIR2DS1	0.422912	heterozygosis: unknown	168
1090670301	KIR2DS4	0.451656	heterozygosis: unknown	169
1090670301	KIR2DS1	0.387533	heterozygosis: unknown	169
210800091	KIR2DS4	0.451825	heterozygosis: unknown	170
210800091	KIR2DS1	0.498910	heterozygosis: unknown	170
388409011	KIR2DS4	0.451861	heterozygosis: unknown	171
388409011	KIR2DS1	0.589279	heterozygosis: unknown	171
840007041	KIR2DS4	0.453337	heterozygosis: unknown	172
840007041	KIR2DS1	0.361752	heterozygosis: unknown	172
524900021	KIR2DS4	0.453558	heterozygosis: unknown	173
524900021	KIR2DS1	0.422365	heterozygosis: unknown	173
1292014101	KIR2DS4	0.453590	heterozygosis: unknown	174
1292014101	KIR2DS1	0.432896	heterozygosis: unknown	174
1055016301	KIR2DS4	0.453926	heterozygosis: unknown	175
1055016301	KIR2DS1	0.411417	heterozygosis: unknown	175
534200027	KIR2DS4	0.453981	heterozygosis: unknown	176
534200027	KIR2DS1	0.516736	heterozygosis: unknown	176
1123524701	KIR2DS4	0.454510	heterozygosis: unknown	177
1123524701	KIR2DS1	0.451530	heterozygosis: unknown	177
197226051	KIR2DS4	0.454521	heterozygosis: unknown	178
197226051	KIR2DS1	0.614253	heterozygosis: unknown	178
1231532101	KIR2DS4	0.454554	heterozygosis: unknown	179
1231532101	KIR2DS1	0.462758	heterozygosis: unknown	179
1191526001	KIR2DS4	0.454870	heterozygosis: unknown	180
1191526001	KIR2DS1	0.531141	heterozygosis: unknown	180
195211032	KIR2DS4	0.455045	heterozygosis: unknown	181
195211032	KIR2DS1	0.017320	heterozygosis: unknown	181
210800075	KIR2DS4	0.455434	heterozygosis: unknown	182
210800075	KIR2DS1	0.479734	heterozygosis: unknown	182
676719081	KIR2DS4	0.455644	heterozygosis: unknown	183
676719081	KIR2DS1	0.457348	heterozygosis: unknown	183
535200028	KIR2DS4	0.455832	heterozygosis: unknown	184
535200028	KIR2DS1	0.373300	heterozygosis: unknown	184
1149417901	KIR2DS4	0.456238	heterozygosis: unknown	185
1149417901	KIR2DS1	0.416135	heterozygosis: unknown	185
417218092	KIR2DS4	0.458954	heterozygosis: unknown	186
417218092	KIR2DS1	0.495643	heterozygosis: unknown	186
17912032	KIR2DS4	0.460345	heterozygosis: unknown	187
17912032	KIR2DS1	0.016131	heterozygosis: unknown	187
603211092	KIR2DS4	0.460670	heterozygosis: unknown	188
603211092	KIR2DS1	0.458233	heterozygosis: unknown	188
26312102	KIR2DS4	0.460723	heterozygosis: unknown	189
26312102	KIR2DS1	0.266162	heterozygosis: unknown	189
210800049	KIR2DS4	0.460831	heterozygosis: unknown	190
210800049	KIR2DS1	0.516975	heterozygosis: unknown	190
218208091	KIR2DS4	0.462325	heterozygosis: unknown	191
218208091	KIR2DS1	0.578090	heterozygosis: unknown	191
1082416301	KIR2DS4	0.462354	heterozygosis: unknown	192
1082416301	KIR2DS1	0.517111	heterozygosis: unknown	192
445303031	KIR2DS4	0.463033	heterozygosis: unknown	193
445303031	KIR2DS1	0.278679	heterozygosis: unknown	193
808311032	KIR2DS4	0.463655	heterozygosis: unknown	194
808311032	KIR2DS1	0.414198	heterozygosis: unknown	194
1030315301	KIR2DS4	0.463875	heterozygosis: unknown	195
1030315301	KIR2DS1	0.477816	heterozygosis: unknown	195
156202031	KIR2DS4	0.464007	heterozygosis: unknown	196
156202031	KIR2DS1	0.463837	heterozygosis: unknown	196
210800122	KIR2DS4	0.464224	heterozygosis: unknown	197
210800122	KIR2DS1	0.434560	heterozygosis: unknown	197
210800041	KIR2DS4	0.464249	heterozygosis: unknown	198
210800041	KIR2DS1	0.433973	heterozygosis: unknown	198
1317223701	KIR2DS4	0.465089	heterozygosis: unknown	199
1317223701	KIR2DS1	0.514446	heterozygosis: unknown	199
237218082	KIR2DS4	0.465262	heterozygosis: unknown	200
237218082	KIR2DS1	0.424477	heterozygosis: unknown	200
812023062	KIR2DS4	0.467466	heterozygosis: unknown	201
812023062	KIR2DS1	0.430117	heterozygosis: unknown	201
101106071	KIR2DS4	0.468920	heterozygosis: unknown	202
101106071	KIR2DS1	0.507378	heterozygosis: unknown	202
569122051	KIR2DS4	0.468983	heterozygosis: unknown	203
569122051	KIR2DS1	0.502296	heterozygosis: unknown	203
1288305901	KIR2DS4	0.469018	heterozygosis: unknown	204
1288305901	KIR2DS1	0.000000	heterozygosis: unknown	204
428046012	KIR2DS4	0.469113	heterozygosis: unknown	205
428046012	KIR2DS1	0.396476	heterozygosis: unknown	205
1107311001	KIR2DS4	0.469130	heterozygosis: unknown	206
1107311001	KIR2DS1	0.407697	heterozygosis: unknown	206
210800129	KIR2DS4	0.470786	heterozygosis: unknown	207
210800129	KIR2DS1	0.443630	heterozygosis: unknown	207
1050333901	KIR2DS4	0.471116	heterozygosis: unknown	208
1050333901	KIR2DS1	0.536953	heterozygosis: unknown	208
193200178	KIR2DS4	0.472478	heterozygosis: unknown	209
193200178	KIR2DS1	0.476147	heterozygosis: unknown	209
667934102	KIR2DS4	0.472738	heterozygosis: unknown	210
667934102	KIR2DS1	0.453870	heterozygosis: unknown	210
829211061	KIR2DS4	0.472808	heterozygosis: unknown	211
829211061	KIR2DS1	0.513568	heterozygosis: unknown	211
446303051	KIR2DS4	0.473054	heterozygosis: unknown	212
446303051	KIR2DS1	0.000000	heterozygosis: unknown	212
831205021	KIR2DS4	0.473582	heterozygosis: unknown	213
831205021	KIR2DS1	0.410120	heterozygosis: unknown	213
562815032	KIR2DS4	0.473635	heterozygosis: unknown	214
562815032	KIR2DS1	0.525520	heterozygosis: unknown	214
38046011	KIR2DS4	0.474329	heterozygosis: unknown	215
38046011	KIR2DS1	0.380468	heterozygosis: unknown	215
1299323301	KIR2DS4	0.474969	heterozygosis: unknown	216
1299323301	KIR2DS1	0.567984	heterozygosis: unknown	216
463137092	KIR2DS4	0.475121	heterozygosis: unknown	217
463137092	KIR2DS1	0.558031	heterozygosis: unknown	217
823810121	KIR2DS4	0.475293	heterozygosis: unknown	218
823810121	KIR2DS1	0.482389	heterozygosis: unknown	218
117731031	KIR2DS4	0.475338	heterozygosis: unknown	219
117731031	KIR2DS1	0.401019	heterozygosis: unknown	219
631000405	KIR2DS4	0.475701	heterozygosis: unknown	220
631000405	KIR2DS1	0.435925	heterozygosis: unknown	220
55911051	KIR2DS4	0.475996	heterozygosis: unknown	221
55911051	KIR2DS1	0.309737	heterozygosis: unknown	221
525900031	KIR2DS4	0.476011	heterozygosis: unknown	222
525900031	KIR2DS1	0.394873	heterozygosis: unknown	222
150228101	KIR2DS4	0.476014	heterozygosis: unknown	223
150228101	KIR2DS1	0.465052	heterozygosis: unknown	223
625528081	KIR2DS4	0.476237	heterozygosis: unknown	224
625528081	KIR2DS1	0.461983	heterozygosis: unknown	224
1304510501	KIR2DS4	0.476815	heterozygosis: unknown	225
1304510501	KIR2DS1	0.440464	heterozygosis: unknown	225
232503031	KIR2DS4	0.476942	heterozygosis: unknown	226
232503031	KIR2DS1	0.562811	heterozygosis: unknown	226
550800017	KIR2DS4	0.477213	heterozygosis: unknown	227
550800017	KIR2DS1	0.481385	heterozygosis: unknown	227
413620032	KIR2DS4	0.477381	heterozygosis: unknown	228
413620032	KIR2DS1	0.348012	heterozygosis: unknown	228
122309061	KIR2DS4	0.477538	heterozygosis: unknown	229
122309061	KIR2DS1	0.337696	heterozygosis: unknown	229
479725051	KIR2DS4	0.478129	heterozygosis: unknown	230
479725051	KIR2DS1	0.387687	heterozygosis: unknown	230
