Sample	Gene	Ratio	Heterozygosis	Order
1070309701	LILRB2	0.369799	heterozygosis: unknown	52
572122013	LILRB2	0.369879	heterozygosis: yes (1-2)	53
464151061	LILRB2	0.370170	heterozygosis: yes (>2)	54
210800054	LILRB2	0.371119	heterozygosis: unknown	55
210800122	LILRB2	0.371392	heterozygosis: yes (1-2)	56
429046101	LILRB2	0.371691	heterozygosis: unknown	57
528900061	LILRB2	0.372287	heterozygosis: yes (1-2)	58
284626051	LILRB2	0.372612	heterozygosis: unknown	59
157610031	LILRB2	0.373540	heterozygosis: unknown	60
321701011	LILRB2	0.375173	heterozygosis: yes (1-2)	61
607502081	LILRB2	0.375353	heterozygosis: unknown	62
1072310801	LILRB2	0.376544	heterozygosis: yes (1-2)	63
382019052	LILRB2	0.376760	heterozygosis: unknown	64
439833011	LILRB2	0.377640	heterozygosis: unknown	65
1069305601	LILRB2	0.377804	heterozygosis: unknown	66
853216071	LILRB2	0.378547	heterozygosis: unknown	67
865000557	LILRB2	0.379133	heterozygosis: yes (1-2)	68
616501091	LILRB2	0.379198	heterozygosis: yes (>2)	69
140706102	LILRB2	0.379577	heterozygosis: unknown	70
1066300601	LILRB2	0.380250	heterozygosis: unknown	71
625528081	LILRB2	0.380351	heterozygosis: yes (>2)	72
36041011	LILRB2	0.380597	heterozygosis: unknown	73
844112061	LILRB2	0.380686	heterozygosis: unknown	74
826605072	LILRB2	0.381016	heterozygosis: yes (>2)	75
1250226501	LILRB2	0.381022	heterozygosis: unknown	76
517622031	LILRB2	0.381513	heterozygosis: yes (>2)	77
210800115	LILRB2	0.381750	heterozygosis: unknown	78
303100081	LILRB2	0.382360	heterozygosis: yes (>2)	79
250214101	LILRB2	0.382375	heterozygosis: unknown	80
665921081	LILRB2	0.382404	heterozygosis: yes (>2)	81
210800076	LILRB2	0.382553	heterozygosis: unknown	82
210800120	LILRB2	0.382691	heterozygosis: yes (1-2)	83
1281608201	LILRB2	0.383262	heterozygosis: yes (>2)	84
578323051	LILRB2	0.383341	heterozygosis: yes (1-2)	85
608506011	LILRB2	0.383443	heterozygosis: unknown	86
227708102	LILRB2	0.383700	heterozygosis: yes (1-2)	87
1035816701	LILRB2	0.383886	heterozygosis: yes (1-2)	88
1335501701	LILRB2	0.384289	heterozygosis: yes (1-2)	89
489404031	LILRB2	0.384327	heterozygosis: unknown	90
849106091	LILRB2	0.384691	heterozygosis: yes (1-2)	91
432800071	LILRB2	0.385001	heterozygosis: yes (>2)	92
1277601601	LILRB2	0.385428	heterozygosis: yes (>2)	93
423320091	LILRB2	0.386032	heterozygosis: unknown	94
178718051	LILRB2	0.386076	heterozygosis: unknown	95
647405102	LILRB2	0.386401	heterozygosis: unknown	96
1077418301	LILRB2	0.386410	heterozygosis: yes (1-2)	97
188711071	LILRB2	0.386545	heterozygosis: unknown	98
1026319101	LILRB2	0.386955	heterozygosis: unknown	99
110306031	LILRB2	0.387100	heterozygosis: unknown	100
218208091	LILRB2	0.387621	heterozygosis: unknown	101
1062301301	LILRB2	0.387734	heterozygosis: yes (>2)	102
1255325901	LILRB2	0.387876	heterozygosis: yes (1-2)	103
574003082	LILRB2	0.388563	heterozygosis: yes (>2)	104
677226041	LILRB2	0.388687	heterozygosis: unknown	105
1098222101	LILRB2	0.388929	heterozygosis: yes (1-2)	106
289911091	LILRB2	0.388995	heterozygosis: yes (>2)	107
594913051	LILRB2	0.389316	heterozygosis: yes (1-2)	108
1018621701	LILRB2	0.389380	heterozygosis: yes (1-2)	109
420213011	LILRB2	0.389508	heterozygosis: unknown	110
1183605501	LILRB2	0.389726	heterozygosis: yes (1-2)	111
620523031	LILRB2	0.390028	heterozygosis: yes (>2)	112
198305011	LILRB2	0.390114	heterozygosis: unknown	113
566106091	LILRB2	0.390130	heterozygosis: unknown	114
1264618401	LILRB2	0.390249	heterozygosis: yes (>2)	115
210800027	LILRB2	0.391088	heterozygosis: unknown	116
1162610301	LILRB2	0.391215	heterozygosis: unknown	117
522715031	LILRB2	0.391343	heterozygosis: yes (1-2)	118
694209052	LILRB2	0.391418	heterozygosis: unknown	119
381016011	LILRB2	0.391746	heterozygosis: yes (1-2)	120
1199548101	LILRB2	0.391988	heterozygosis: unknown	121
600211031	LILRB2	0.392379	heterozygosis: unknown	122
53409011	LILRB2	0.392675	heterozygosis: unknown	123
27319021	LILRB2	0.392686	heterozygosis: unknown	124
428046012	LILRB2	0.392917	heterozygosis: unknown	125
13813041	LILRB2	0.393195	heterozygosis: yes (>2)	126
1091616501	LILRB2	0.393424	heterozygosis: unknown	127
445303031	LILRB2	0.394727	heterozygosis: unknown	128
358106042	LILRB2	0.394848	heterozygosis: yes (>2)	129
43140021	LILRB2	0.394945	heterozygosis: unknown	130
51103051	LILRB2	0.395043	heterozygosis: unknown	131
466000377	LILRB2	0.395283	heterozygosis: yes (1-2)	132
510512061	LILRB2	0.395317	heterozygosis: unknown	133
612206051	LILRB2	0.395359	heterozygosis: yes (>2)	134
210800126	LILRB2	0.395391	heterozygosis: unknown	135
10227052	LILRB2	0.395975	heterozygosis: yes (1-2)	136
560809022	LILRB2	0.396026	heterozygosis: yes (>2)	137
1227828901	LILRB2	0.396114	heterozygosis: unknown	138
416215041	LILRB2	0.396335	heterozygosis: unknown	139
325710071	LILRB2	0.396425	heterozygosis: yes (>2)	140
1271304902	LILRB2	0.397202	heterozygosis: yes (>2)	141
190731091	LILRB2	0.397433	heterozygosis: unknown	142
391400051	LILRB2	0.397520	heterozygosis: yes (1-2)	143
210800072	LILRB2	0.397569	heterozygosis: unknown	144
1150414501	LILRB2	0.397929	heterozygosis: unknown	145
316300122	LILRB2	0.398172	heterozygosis: unknown	146
1019621702	LILRB2	0.398597	heterozygosis: yes (>2)	147
446303051	LILRB2	0.398701	heterozygosis: yes (1-2)	148
210800061	LILRB2	0.398882	heterozygosis: unknown	149
837001011	LILRB2	0.399028	heterozygosis: unknown	150
654000467	LILRB2	0.399122	heterozygosis: unknown	151
1258529501	LILRB2	0.399306	heterozygosis: unknown	152
601211052	LILRB2	0.400047	heterozygosis: yes (1-2)	153
552809062	LILRB2	0.400074	heterozygosis: yes (>2)	154
379007151	LILRB2	0.400341	heterozygosis: unknown	155
496917101	LILRB2	0.400418	heterozygosis: unknown	156
656901101	LILRB2	0.400926	heterozygosis: yes (1-2)	157
142707081	LILRB2	0.400978	heterozygosis: yes (1-2)	158
692420091	LILRB2	0.401063	heterozygosis: unknown	159
874000021	LILRB2	0.401099	heterozygosis: unknown	160
401217031	LILRB2	0.401143	heterozygosis: yes (>2)	161
435800114	LILRB2	0.401579	heterozygosis: yes (1-2)	162
1092662101	LILRB2	0.401753	heterozygosis: unknown	163
210800109	LILRB2	0.401776	heterozygosis: unknown	164
675000350	LILRB2	0.401796	heterozygosis: unknown	165
1047326101	LILRB2	0.402249	heterozygosis: unknown	166
1236209301	LILRB2	0.403417	heterozygosis: unknown	167
149213051	LILRB2	0.403833	heterozygosis: unknown	168
56911052	LILRB2	0.403873	heterozygosis: yes (1-2)	169
1339531301	LILRB2	0.403917	heterozygosis: yes (1-2)	170
526900011	LILRB2	0.404120	heterozygosis: yes (1-2)	171
863900061	LILRB2	0.404814	heterozygosis: yes (1-2)	172
579020062	LILRB2	0.404896	heterozygosis: unknown	173
210800062	LILRB2	0.405178	heterozygosis: yes (1-2)	174
587011051	LILRB2	0.405209	heterozygosis: yes (>2)	175
3173319102	LILRB2	0.405555	heterozygosis: yes (1-2)	176
547000448	LILRB2	0.406007	heterozygosis: yes (>2)	177
393400101	LILRB2	0.406221	heterozygosis: unknown	178
599208021	LILRB2	0.406874	heterozygosis: yes (>2)	179
458904031	LILRB2	0.406918	heterozygosis: unknown	180
182806101	LILRB2	0.407323	heterozygosis: yes (1-2)	181
16907052	LILRB2	0.407633	heterozygosis: yes (>2)	182
1330617501	LILRB2	0.407689	heterozygosis: unknown	183
636902031	LILRB2	0.407813	heterozygosis: unknown	184
417218092	LILRB2	0.408086	heterozygosis: yes (>2)	185
1057014701	LILRB2	0.408540	heterozygosis: unknown	186
138106041	LILRB2	0.408572	heterozygosis: yes (>2)	187
210800117	LILRB2	0.408597	heterozygosis: yes (1-2)	188
1090670301	LILRB2	0.408756	heterozygosis: yes (1-2)	189
14833012	LILRB2	0.408756	heterozygosis: unknown	190
210800013	LILRB2	0.408948	heterozygosis: yes (>2)	191
486425051	LILRB2	0.408984	heterozygosis: yes (>2)	192
628000409	LILRB2	0.409115	heterozygosis: unknown	193
667934102	LILRB2	0.410085	heterozygosis: yes (1-2)	194
673715061	LILRB2	0.410111	heterozygosis: yes (1-2)	195
467000378	LILRB2	0.410346	heterozygosis: unknown	196
342309061	LILRB2	0.410399	heterozygosis: yes (1-2)	197
885000534	LILRB2	0.411222	heterozygosis: unknown	198
204327071	LILRB2	0.411281	heterozygosis: unknown	199
290907011	LILRB2	0.411294	heterozygosis: yes (1-2)	200
371100011	LILRB2	0.411323	heterozygosis: yes (1-2)	201
492910021	LILRB2	0.411442	heterozygosis: unknown	202
881813041	LILRB2	0.411574	heterozygosis: unknown	203
855227091	LILRB2	0.411722	heterozygosis: unknown	204
575300031	LILRB2	0.411746	heterozygosis: yes (1-2)	205
879809041	LILRB2	0.411755	heterozygosis: unknown	206
1139102501	LILRB2	0.411887	heterozygosis: unknown	207
210807000	LILRB2	0.411899	heterozygosis: unknown	208
245309062	LILRB2	0.412264	heterozygosis: unknown	209
1106309302	LILRB2	0.412652	heterozygosis: yes (>2)	210
82425021	LILRB2	0.412856	heterozygosis: unknown	211
41130012	LILRB2	0.412938	heterozygosis: yes (1-2)	212
1043306901	LILRB2	0.412944	heterozygosis: unknown	213
165919051	LILRB2	0.413325	heterozygosis: unknown	214
101106071	LILRB2	0.413347	heterozygosis: unknown	215
210800031	LILRB2	0.413480	heterozygosis: yes (>2)	216
375100081	LILRB2	0.413563	heterozygosis: unknown	217
688929011	LILRB2	0.413593	heterozygosis: unknown	218
590000426	LILRB2	0.413595	heterozygosis: yes (1-2)	219
633312061	LILRB2	0.413602	heterozygosis: yes (>2)	220
1279606101	LILRB2	0.413652	heterozygosis: unknown	221
861812011	LILRB2	0.413665	heterozygosis: unknown	222
353105031	LILRB2	0.413762	heterozygosis: unknown	223
177023091	LILRB2	0.414028	heterozygosis: yes (1-2)	224
441206011	LILRB2	0.414065	heterozygosis: yes (>2)	225
576000031	LILRB2	0.414168	heterozygosis: yes (1-2)	226
671208082	LILRB2	0.414174	heterozygosis: unknown	227
1202536101	LILRB2	0.414667	heterozygosis: unknown	228
131909101	LILRB2	0.415019	heterozygosis: unknown	229
524900021	LILRB2	0.415148	heterozygosis: unknown	230
1126220301	LILRB2	0.415318	heterozygosis: unknown	231
1117525001	LILRB2	0.415690	heterozygosis: unknown	232
483732031	LILRB2	0.415953	heterozygosis: yes (>2)	233
153206102	LILRB2	0.416305	heterozygosis: unknown	234
1027328701	LILRB2	0.416382	heterozygosis: yes (1-2)	235
350817072	LILRB2	0.416442	heterozygosis: yes (>2)	236
1111319301	LILRB2	0.416510	heterozygosis: unknown	237
137701061	LILRB2	0.416586	heterozygosis: unknown	238
246323051	LILRB2	0.416601	heterozygosis: unknown	239
54409051	LILRB2	0.417230	heterozygosis: unknown	240
271110101	LILRB2	0.417288	heterozygosis: unknown	241
498929061	LILRB2	0.417549	heterozygosis: unknown	242
22309072	LILRB2	0.417627	heterozygosis: yes (1-2)	243
825605071	LILRB2	0.417764	heterozygosis: unknown	244
345801011	LILRB2	0.417787	heterozygosis: yes (>2)	245
210800112	LILRB2	0.418122	heterozygosis: unknown	246
195211032	LILRB2	0.418684	heterozygosis: yes (>2)	247
210800141	LILRB2	0.419011	heterozygosis: unknown	248
210800046	LILRB2	0.419146	heterozygosis: unknown	249
1143306101	LILRB2	0.419177	heterozygosis: unknown	250
403611041	LILRB2	0.419338	heterozygosis: unknown	251
210800125	LILRB2	0.419662	heterozygosis: yes (>2)	252
1038800301	LILRB2	0.419778	heterozygosis: yes (1-2)	253
387832102	LILRB2	0.419935	heterozygosis: unknown	254
1135327301	LILRB2	0.420406	heterozygosis: unknown	255
850206101	LILRB2	0.420655	heterozygosis: unknown	256
509607121	LILRB2	0.420966	heterozygosis: unknown	257
1132140901	LILRB2	0.420987	heterozygosis: yes (1-2)	258
210800089	LILRB2	0.421034	heterozygosis: unknown	259
421218041	LILRB2	0.421174	heterozygosis: yes (1-2)	260
26312102	LILRB2	0.421213	heterozygosis: unknown	261
1189134901	LILRB2	0.421330	heterozygosis: yes (1-2)	262
1119561901	LILRB2	0.421383	heterozygosis: yes (1-2)	263
1064331901	LILRB2	0.421665	heterozygosis: unknown	264
339028131	LILRB2	0.421924	heterozygosis: yes (>2)	265
696206071	LILRB2	0.422058	heterozygosis: unknown	266
591920071	LILRB2	0.422316	heterozygosis: yes (>2)	267
151228102	LILRB2	0.422371	heterozygosis: yes (1-2)	268
583016011	LILRB2	0.422413	heterozygosis: yes (>2)	269
1017620101	LILRB2	0.422428	heterozygosis: unknown	270
640417051	LILRB2	0.422680	heterozygosis: unknown	271
686907091	LILRB2	0.422747	heterozygosis: yes (1-2)	272
304100101	LILRB2	0.422757	heterozygosis: yes (1-2)	273
225204032	LILRB2	0.422934	heterozygosis: unknown	274
672208061	LILRB2	0.422989	heterozygosis: yes (>2)	275
1257013101	LILRB2	0.423274	heterozygosis: yes (>2)	276
257801021	LILRB2	0.423297	heterozygosis: yes (>2)	277
852220051	LILRB2	0.424141	heterozygosis: yes (>2)	278
1267601501	LILRB2	0.424472	heterozygosis: unknown	279
839007051	LILRB2	0.424984	heterozygosis: unknown	280
1007215301	LILRB2	0.425161	heterozygosis: unknown	281
1074415201	LILRB2	0.425382	heterozygosis: unknown	282
413620032	LILRB2	0.425426	heterozygosis: yes (1-2)	283
697206072	LILRB2	0.425456	heterozygosis: unknown	284
1297013901	LILRB2	0.425523	heterozygosis: unknown	285
1274204501	LILRB2	0.425546	heterozygosis: yes (1-2)	286
318933021	LILRB2	0.425899	heterozygosis: yes (1-2)	287
55911051	LILRB2	0.426004	heterozygosis: yes (1-2)	288
666442081	LILRB2	0.426181	heterozygosis: unknown	289
502903022	LILRB2	0.426379	heterozygosis: yes (1-2)	290
1285201401	LILRB2	0.426466	heterozygosis: yes (>2)	291
210800052	LILRB2	0.426587	heterozygosis: unknown	292
1300308501	LILRB2	0.426988	heterozygosis: yes (1-2)	293
366123012	LILRB2	0.427060	heterozygosis: yes (>2)	294
828604051	LILRB2	0.427062	heterozygosis: yes (>2)	295
394400011	LILRB2	0.427106	heterozygosis: yes (1-2)	296
1071310701	LILRB2	0.427258	heterozygosis: yes (1-2)	297
436200080	LILRB2	0.427269	heterozygosis: yes (1-2)	298
57914021	LILRB2	0.427415	heterozygosis: unknown	299
32833091	LILRB2	0.427433	heterozygosis: unknown	300
210800135	LILRB2	0.427468	heterozygosis: unknown	301
1142112701	LILRB2	0.427502	heterozygosis: yes (>2)	302
291903092	LILRB2	0.427758	heterozygosis: yes (1-2)	303
531900151	LILRB2	0.427911	heterozygosis: unknown	304
1036806701	LILRB2	0.428110	heterozygosis: yes (1-2)	305
680000556	LILRB2	0.428155	heterozygosis: unknown	306
134901092	LILRB2	0.428184	heterozygosis: unknown	307
1128125001	LILRB2	0.428239	heterozygosis: unknown	308
1034803101	LILRB2	0.428377	heterozygosis: unknown	309
422211031	LILRB2	0.428586	heterozygosis: unknown	310
1233501301	LILRB2	0.428722	heterozygosis: yes (>2)	311
210800088	LILRB2	0.428757	heterozygosis: unknown	312
565126021	LILRB2	0.428794	heterozygosis: unknown	313
194211031	LILRB2	0.428813	heterozygosis: yes (1-2)	314
210800022	LILRB2	0.428909	heterozygosis: unknown	315
210800064	LILRB2	0.429006	heterozygosis: yes (1-2)	316
278900185	LILRB2	0.429076	heterozygosis: yes (1-2)	317
152206101	LILRB2	0.429334	heterozygosis: unknown	318
323708051	LILRB2	0.429379	heterozygosis: yes (>2)	319
374100071	LILRB2	0.429559	heterozygosis: yes (1-2)	320
812023062	LILRB2	0.429821	heterozygosis: yes (1-2)	321
210800063	LILRB2	0.430143	heterozygosis: yes (1-2)	322
213720091	LILRB2	0.430237	heterozygosis: yes (>2)	323
1054020501	LILRB2	0.430272	heterozygosis: unknown	324
166919061	LILRB2	0.430354	heterozygosis: unknown	325
1248403701	LILRB2	0.430399	heterozygosis: unknown	326
1159519001	LILRB2	0.430665	heterozygosis: yes (1-2)	327
210800140	LILRB2	0.430723	heterozygosis: unknown	328
210800016	LILRB2	0.431190	heterozygosis: unknown	329
870400071	LILRB2	0.431218	heterozygosis: yes (1-2)	330
119410052	LILRB2	0.431266	heterozygosis: yes (>2)	331
210800059	LILRB2	0.431364	heterozygosis: unknown	332
470201041	LILRB2	0.431417	heterozygosis: yes (1-2)	333
1155216701	LILRB2	0.431516	heterozygosis: yes (1-2)	334
1161560701	LILRB2	0.431720	heterozygosis: yes (1-2)	335
896105021	LILRB2	0.431821	heterozygosis: unknown	336
210800095	LILRB2	0.431905	heterozygosis: unknown	337
210800094	LILRB2	0.431991	heterozygosis: unknown	338
646405061	LILRB2	0.432079	heterozygosis: unknown	339
210800119	LILRB2	0.432465	heterozygosis: yes (1-2)	340
1309534301	LILRB2	0.432715	heterozygosis: yes (1-2)	341
207701083	LILRB2	0.432720	heterozygosis: unknown	342
210800086	LILRB2	0.432733	heterozygosis: unknown	343
1063331501	LILRB2	0.432792	heterozygosis: yes (>2)	344
210800092	LILRB2	0.433094	heterozygosis: unknown	345
406000435	LILRB2	0.433254	heterozygosis: unknown	346
1123524701	LILRB2	0.433612	heterozygosis: unknown	347
588314051	LILRB2	0.433641	heterozygosis: unknown	348
397725012	LILRB2	0.433753	heterozygosis: unknown	349
170918061	LILRB2	0.433765	heterozygosis: yes (1-2)	350
310300011	LILRB2	0.433782	heterozygosis: yes (1-2)	351
164919041	LILRB2	0.433788	heterozygosis: unknown	352
210800060	LILRB2	0.433933	heterozygosis: unknown	353
210800118	LILRB2	0.433940	heterozygosis: unknown	354
58908011	LILRB2	0.434415	heterozygosis: unknown	355
120416021	LILRB2	0.434660	heterozygosis: unknown	356
813016061	LILRB2	0.434684	heterozygosis: yes (>2)	357
117731031	LILRB2	0.434731	heterozygosis: unknown	358
187914081	LILRB2	0.434923	heterozygosis: yes (1-2)	359
1022306301	LILRB2	0.435204	heterozygosis: unknown	360
1105309301	LILRB2	0.435226	heterozygosis: yes (>2)	361
527900101	LILRB2	0.435515	heterozygosis: unknown	362
269102031	LILRB2	0.435641	heterozygosis: unknown	363
475700124	LILRB2	0.435802	heterozygosis: unknown	364
872400021	LILRB2	0.436012	heterozygosis: yes (>2)	365
1237235701	LILRB2	0.436117	heterozygosis: unknown	366
570122061	LILRB2	0.436305	heterozygosis: yes (1-2)	367
1154200401	LILRB2	0.436364	heterozygosis: yes (1-2)	368
894207061	LILRB2	0.436515	heterozygosis: unknown	369
873115091	LILRB2	0.436530	heterozygosis: yes (>2)	370
210800048	LILRB2	0.436534	heterozygosis: unknown	371
618502071	LILRB2	0.436576	heterozygosis: unknown	372
121418032	LILRB2	0.436726	heterozygosis: unknown	373
1218625501	LILRB2	0.436776	heterozygosis: unknown	374
698300155	LILRB2	0.436779	heterozygosis: unknown	375
307300032	LILRB2	0.437032	heterozygosis: unknown	376
515000447	LILRB2	0.437051	heterozygosis: unknown	377
338015051	LILRB2	0.437082	heterozygosis: yes (>2)	378
210800123	LILRB2	0.437474	heterozygosis: yes (1-2)	379
571000358	LILRB2	0.437570	heterozygosis: unknown	380
260803041	LILRB2	0.437758	heterozygosis: unknown	381
651923072	LILRB2	0.437828	heterozygosis: unknown	382
568112011	LILRB2	0.438057	heterozygosis: unknown	383
1266700901	LILRB2	0.438266	heterozygosis: unknown	384
1000206901	LILRB2	0.438340	heterozygosis: yes (>2)	385
168921021	LILRB2	0.438556	heterozygosis: unknown	386
642705082	LILRB2	0.438714	heterozygosis: unknown	387
210800011	LILRB2	0.438934	heterozygosis: unknown	388
1108317201	LILRB2	0.439069	heterozygosis: yes (>2)	389
1096407801	LILRB2	0.439252	heterozygosis: yes (>2)	390
1319604602	LILRB2	0.439404	heterozygosis: yes (>2)	391
1179619501	LILRB2	0.439428	heterozygosis: unknown	392
34930051	LILRB2	0.439552	heterozygosis: yes (1-2)	393
1060302901	LILRB2	0.439789	heterozygosis: yes (>2)	394
644417012	LILRB2	0.439863	heterozygosis: yes (1-2)	395
210800055	LILRB2	0.440055	heterozygosis: unknown	396
1176601101	LILRB2	0.440208	heterozygosis: unknown	397
17912032	LILRB2	0.440297	heterozygosis: yes (1-2)	398
1079410601	LILRB2	0.440507	heterozygosis: yes (1-2)	399
361100250	LILRB2	0.441369	heterozygosis: unknown	400
328202011	LILRB2	0.441416	heterozygosis: yes (1-2)	401
683407031	LILRB2	0.441463	heterozygosis: yes (1-2)	402
210800012	LILRB2	0.441473	heterozygosis: unknown	403
1170503901	LILRB2	0.441767	heterozygosis: unknown	404
349819101	LILRB2	0.441892	heterozygosis: yes (>2)	405
210800136	LILRB2	0.441944	heterozygosis: unknown	406
1014604901	LILRB2	0.442012	heterozygosis: yes (1-2)	407
586000089	LILRB2	0.442113	heterozygosis: unknown	408
1116208702	LILRB2	0.442151	heterozygosis: yes (>2)	409
501910081	LILRB2	0.442209	heterozygosis: unknown	410
1283622602	LILRB2	0.442243	heterozygosis: unknown	411
1244303302	LILRB2	0.442335	heterozygosis: yes (1-2)	412
468402011	LILRB2	0.442409	heterozygosis: yes (1-2)	413
469217021	LILRB2	0.442435	heterozygosis: yes (>2)	414
210800036	LILRB2	0.442454	heterozygosis: yes (>2)	415
847939062	LILRB2	0.442591	heterozygosis: yes (1-2)	416
1195412401	LILRB2	0.443371	heterozygosis: yes (>2)	417
1315510301	LILRB2	0.443482	heterozygosis: yes (>2)	418
210800075	LILRB2	0.443609	heterozygosis: unknown	419
562815032	LILRB2	0.443636	heterozygosis: unknown	420
211322012	LILRB2	0.443713	heterozygosis: yes (>2)	421
868610051	LILRB2	0.443727	heterozygosis: unknown	422
242605081	LILRB2	0.443934	heterozygosis: unknown	423
42140012	LILRB2	0.444063	heterozygosis: yes (1-2)	424
83425022	LILRB2	0.444074	heterozygosis: unknown	425
133918061	LILRB2	0.444397	heterozygosis: yes (>2)	426
1311000301	LILRB2	0.444477	heterozygosis: yes (1-2)	427
302100071	LILRB2	0.444705	heterozygosis: unknown	428
210800138	LILRB2	0.444784	heterozygosis: unknown	429
479725051	LILRB2	0.444820	heterozygosis: unknown	430
405811051	LILRB2	0.444832	heterozygosis: unknown	431
210800111	LILRB2	0.445007	heterozygosis: unknown	432
567100315	LILRB2	0.445163	heterozygosis: unknown	433
146509051	LILRB2	0.445383	heterozygosis: yes (>2)	434
511515011	LILRB2	0.445674	heterozygosis: unknown	435
815407031	LILRB2	0.445699	heterozygosis: unknown	436
540230101	LILRB2	0.445827	heterozygosis: unknown	437
1127231901	LILRB2	0.445848	heterozygosis: unknown	438
886000538	LILRB2	0.445900	heterozygosis: unknown	439
240601021	LILRB2	0.445917	heterozygosis: yes (1-2)	440
1298019101	LILRB2	0.445922	heterozygosis: unknown	441
210800023	LILRB2	0.445953	heterozygosis: yes (1-2)	442
196216032	LILRB2	0.445976	heterozygosis: unknown	443
888000458	LILRB2	0.445994	heterozygosis: yes (>2)	444
210800038	LILRB2	0.446088	heterozygosis: yes (1-2)	445
889110131	LILRB2	0.446275	heterozygosis: unknown	446
185706052	LILRB2	0.446443	heterozygosis: yes (>2)	447
1238224501	LILRB2	0.446586	heterozygosis: unknown	448
1334717501	LILRB2	0.446804	heterozygosis: yes (>2)	449
122309061	LILRB2	0.446974	heterozygosis: yes (>2)	450
830203042	LILRB2	0.447050	heterozygosis: yes (>2)	451
104116082	LILRB2	0.447097	heterozygosis: unknown	452
210808000	LILRB2	0.447134	heterozygosis: yes (1-2)	453
1144306901	LILRB2	0.447331	heterozygosis: yes (1-2)	454
557844101	LILRB2	0.447346	heterozygosis: unknown	455
1113557401	LILRB2	0.447633	heterozygosis: yes (>2)	456
1321617901	LILRB2	0.447749	heterozygosis: unknown	457
210800107	LILRB2	0.448210	heterozygosis: unknown	458
216211041	LILRB2	0.448382	heterozygosis: yes (>2)	459
546000429	LILRB2	0.448496	heterozygosis: yes (>2)	460
1336507301	LILRB2	0.448563	heterozygosis: unknown	461
860809022	LILRB2	0.448738	heterozygosis: yes (>2)	462
1263534501	LILRB2	0.448757	heterozygosis: unknown	463
447303052	LILRB2	0.448792	heterozygosis: unknown	464
1288305901	LILRB2	0.449100	heterozygosis: yes (>2)	465
